timestamp -- motor_step_command,mfc1_stpt,mfc2_stpt,mfc3_stpt,led1_stpt,led2_stpt,ft_posx,ft_posy,ft_heading,ft_frame,ft_error,ft_roll,ft_pitch,ft_yaw
02/21/2020-15:32:12.485034 -- 800089,0.5950871018766373,0.0,0.005513498723963303,0.0,0.0,-2.35279566366528,-0.8200246246011,5.5771883386022,106,2776.2637992832,-0.00079330619825388,-0.00052269608165303,0.00055351891123434
02/21/2020-15:32:12.500648 -- 800089,0.5950850343234353,0.0,0.005515566277165285,0.0,0.0,-2.34894839104023,-0.8165821485197999,5.5774228182322,107,2733.482437276,4.1375478861842e-05,0.0017203598126182,-0.00023447962998938
02/21/2020-15:32:12.516269 -- 800089,0.5950846390264078,0.0,0.005515961574192799,0.0,0.0,-2.34613444938354,-0.81592397896899,5.580679265287,108,2743.9296987088,-0.00044001175820301,0.00085693047803103,-0.0032564470548308
02/21/2020-15:32:12.531890 -- 800089,0.595081161698242,0.0,0.005519438902358583,0.0,0.0,-2.34637067058084,-0.8101342275729599,5.5805351943457,109,2580.7505376344,0.0015237529016346,0.0011869950664039,0.00014407094135288
02/21/2020-15:32:12.547511 -- 800089,0.5950814011772686,0.0,0.005519199423332024,0.0,0.0,-2.3462192391321,-0.81053296015218,5.5806521339448,110,2516.3154121864,-0.00013405180493688,-4.7364046300223e-05,-0.00011693959913072
02/21/2020-15:32:12.563133 -- 800089,0.595082133111895,0.0,0.005518467488705627,0.0,0.0,-2.3446457299785903,-0.8117516313051301,5.5802617034621,111,2550.68723099,-0.00064896928482084,0.00013769543223052,0.00039043048268853
02/21/2020-15:32:12.578754 -- 800089,0.5950826231001574,0.0,0.005517977500443231,0.0,0.0,-2.34757597072872,-0.81256746176202,5.579964807014,112,2463.4594982079,0.00042407499250242,-0.0009209496221232,0.0002968964480963
02/21/2020-15:32:12.594376 -- 800089,0.5950824599119567,0.0,0.0055181406886438255,0.0,0.0,-2.3462782191187204,-0.8122957534080301,5.579816788029,113,2540.2265232975,-0.00021068794353417,0.00038851283232725,0.00014801898499058
02/21/2020-15:32:12.609996 -- 800089,0.5950823635707079,0.0,0.005518237029892709,0.0,0.0,-2.3453596614421803,-0.8121353452286401,5.5796534581205,114,2550.7641577061,-0.00015728060977155,0.00026808876620289,0.0001633299085889
02/21/2020-15:32:12.625618 -- 800089,0.5950828666446568,0.0,0.0055177339559437715,0.0,0.0,-2.34484442751387,-0.81297296335362,5.5800490011541,115,2414.1476702509,-0.00032402595408029,-4.9592523776813e-05,-0.00039554303364675
02/21/2020-15:32:12.656861 -- 800089,0.5950819234773952,0.0,0.005518677123205375,0.0,0.0,-2.34620390755578,-0.8114025898630501,5.5804119997298,116,2322.1692969871,0.00069232101090839,-7.3294637805428e-06,-0.0003629985757113
